FORCE PLATES,,,,,,,,,,,,,,,,,,,,,,,,
1000,Hz,,,,,,,,,,,,,,,,,,,,,,,
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4,,,,,,,,,,,,,,
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
1,399.999235,-0.000489,0,-0.000749,0.000489,0,0.000749,600.000489,0,400.000765,599.999511,0,,,,,,,,,,,,
2,799.999266,-0.000489,0,399.999235,0.000489,0,400.000765,600.000489,0,800.000734,599.999511,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,Force Plate 1,,,,,,,,,,,,Force Plate 2,,,,,,,,,,,
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
50,172.658341,264.840761,0,200,300,0,43.509937,-1.736975,348.381165,-12248.81653,9525.319039,-3241.378906,612.725992,263.568576,0,600,300,0,-42.640705,-2.999671,342.022003,-12460.34854,-4352.569116,4604.776855
51,172.246003,264.511424,0,200,300,0,44.072589,-1.75606,348.022614,-12350.82695,9659.018507,-3193.473389,612.533257,264.06254,0,600,300,0,-42.657531,-2.83476,342.200317,-12297.8103,-4288.884455,4615.55957
52,172.52902,264.747051,0,200,300,0,43.513133,-1.786191,348.726196,-12293.62695,9579.850398,-3215.974854,612.610961,263.385682,0,600,300,0,-42.846481,-2.909443,342.198456,-12529.3631,-4315.451271,4581.272949
53,172.518841,264.666713,0,200,300,0,43.468376,-1.808894,347.944519,-12294.02348,9561.918759,-3191.179199,612.590993,263.790548,0,600,300,0,-42.711429,-3.068547,342.819885,-12413.32013,-4316.442766,4566.986328
54,172.413311,264.66384,0,200,300,0,43.560291,-1.831286,348.551666,-12316.47745,9615.386587,-3228.220703,612.684635,263.445447,0,600,300,0,-42.687923,-2.863242,342.458649,-12518.42274,-4343.963016,4541.378906
55,172.439596,265.055413,0,200,300,0,43.58398,-1.599292,348.898224,-12192.1044,9615.775931,-3212.040039,612.868048,263.579043,0,600,300,0,-42.735924,-3.043215,341.84082,-12450.16995,-4398.824023,4569.98291
56,172.239098,264.898827,0,200,300,0,43.493274,-1.761286,348.638428,-12237.61792,9678.517253,-3233.006104,612.521421,263.382051,0,600,300,0,-42.752918,-2.819114,342.463593,-12540.31421,-4288.130932,4577.629883
57,172.153032,264.566485,0,200,300,0,43.473018,-1.812464,348.548279,-12350.2907,9706.012646,-3202.030518,612.76658,263.544805,0,600,300,0,-42.618766,-2.746626,342.454163,-12484.23336,-4371.968471,4524.464844
58,172.550641,264.938649,0,200,300,0,43.535633,-1.762478,349.334869,-12248.15231,9589.018256,-3222.206787,612.602902,263.87303,0,600,300,0,-42.458977,-3.024116,343.261475,-12400.99692,-4326.090745,4567.208496
59,172.12722,264.72428,0,200,300,0,43.564983,-1.670145,348.200165,-12283.01141,9705.306427,-3217.112305,612.747211,263.614607,0,600,300,0,-42.614947,-2.674349,341.567352,-12428.06241,-4354.031109,4538.858398
